Base_Position	Entropy
1236	0.0021392079408968385
1237	0.0031811884793985085
1238	0.004794317405249742
1239	0.0020255199008786485
1240	0.0021392079408968385
1241	0.012324892792827793
1242	0.21184412283110068
1243	0.24362389631229042
1244	0.18299990585836692
1245	0.15702072293898786
1246	0.11563288869225148
1247	0.007581979536390627
1248	0.006391706733043227
1249	0.0020255199008786485
1250	0.12560187250013266
1251	0.10037114516579927
1252	0.0561153732782077
1253	0.1397210264099999
1254	0.010097719335081664
1255	0.2136493545583418
1256	0.2050006598103824
1257	0.016398416749716923
1258	0.024835409714408313
1259	0.2366628397633204
1260	0.028987743155427105
1261	0.26092641198025796
1262	0.16880132645838514
1263	0.1588331507157576
1264	0.17272492242569654
1265	0.0033377873638312868
1266	0.11123255220614299
1267	0.064060502801736
1268	0.008168252915182325
1269	0.15041889854091264
1270	0.14915974960893422
1271	0.19050225957907505
1272	0.15768920567997283
1273	0.14985534210991378
1274	0.06850277381580273
1275	0.01839962000762854
1276	0.017971633305123965
1277	0.2777400636601406
1278	0.08802436072515946
1279	0.0021392079408968385
1280	0.09180136827220473
1281	0.003110411283794907
1282	0.16352235336794813
1283	0.11822048746474617
1284	0.16876945984617905
1285	0.2587651074499032
1286	0.007167478587776068
1287	0.0044225292523400305
1288	0.0025819228331473033
1289	0.19029949580787242
1290	0.15644953734168252
1291	0.18921785053156945
1292	0.22497064892978544
1293	0.2103918238060568
1294	0.04661968659366991
1295	0.005762363898716639
1296	0.19726366782666033
1297	0.12692218717365972
1298	0.005052369307418485
1299	0.005319846760926103
1300	0.0033377873638312868
1301	0.12649127356913317
1302	0.003181188479398509
1303	0.03698770697832375
1304	0.0027385217175800816
1305	0.00131249148934463
1306	0.03260415314412507
1307	0.11084875611897885
1308	0.01206159073007917
1309	0.22334034808155184
1310	0.10640610781931703
1311	0.038188645975136416
1312	0.10618678827152404
1313	0.008161107814242953
1314	0.0018689210164458702
1315	0.0020255199008786485
1316	0.03547347317453656
1317	0.0036181518822095376
1318	0.004708495716420564
1319	0.005241085719741805
1320	0.05079422365095832
1321	0.0038233383680809723
1322	0.0018689210164458702
1323	0.11150372017995838
1324	0.039859769947544574
1325	0.10711170938891283
1326	0.22501162538975913
1327	0.01916918873307039
1328	0.1112725411320988
1329	0.034908027734038435
1330	0.0036181518822095376
1331	0.0018689210164458702
1332	0.0036181518822095376
1333	0.0021392079408968385
1334	0.13761624429737715
1335	0.12886178112861296
1336	0.003110411283794907
1337	0.0007131030429367617
1338	0.0033377873638312868
1339	0.12025887138930619
1340	0.0023974575975255112
1341	0.06130341795809839
1342	0.027416027471900396
1343	0.007121269453991955
1344	0.0020255199008786485
1345	0.0023974575975255112
1346	0.00142617952936282
1347	0.04730611861846273
1348	0.0
1349	0.0018689210164458702
1350	0.0076627407073579035
1351	0.017315233711398047
1352	0.018964002247198956
1353	0.11141717883436252
1354	0.13433102214851386
1355	0.15983648824253086
1356	0.040718208980093096
1357	0.006613753528104511
1358	0.0007131030429367617
1359	0.0025819228331473033
1360	0.006522255082251266
1361	0.15075324049979688
1362	0.036724791422786035
1363	0.10528675614367505
1364	0.04853283582707042
1365	0.1792667109452776
1366	0.13499923876951692
1367	0.11479933546953852
1368	0.014090828354913907
1369	0.012568617885428473
1370	0.003181188479398509
1371	0.0025819228331473033
1372	0.0
1373	0.003110411283794907
1374	0.0027385217175800816
1375	0.00142617952936282
1376	0.033792345799117024
1377	0.00998842445325055
1378	0.0020255199008786485
1379	0.004493306447943633
1380	0.0027385217175800816
1381	0.0021392079408968385
1382	0.02037072657499679
1383	0.006290676087179225
1384	0.004978782640871533
1385	0.00131249148934463
1386	0.014182326800767149
1387	0.1032184212675111
1388	0.005765146731502863
1389	0.0027385217175800816
1390	0.00142617952936282
1391	0.0021392079408968385
1392	0.0029052247979234726
1393	0.00142617952936282
1394	0.0007131030429367617
1395	0.029113584508065952
1396	0.00131249148934463
1397	0.004007803603702764
1398	0.0034514754038494767
1399	0.007519257565465637
1400	0.003181188479398509
1401	0.00131249148934463
1402	0.00142617952936282
1403	0.0023974575975255112
1404	0.0007131030429367617
1405	0.0
1406	0.00142617952936282
1407	0.004265930367907253
1408	0.09094545235574725
1409	0.10310298132776934
1410	0.08004866067573473
1411	0.003737516679251795
1412	0.010696433266702075
1413	0.11681354964339347
1414	0.021142583779530256
1415	0.13841627704618986
1416	0.11380520394420254
1417	0.11374891102975072
1418	0.1220533480638976
1419	0.13817087079418908
1420	0.153470903571255
1421	0.13172814553747264
1422	0.03184978473284473
1423	0.09398230806649599
1424	0.15583269887553206
1425	0.1173832468702681
1426	0.1993446912282856
1427	0.17203838776317912
1428	0.16399835612448352
1429	0.16554680644120168
1430	0.16102037793526072
1431	0.19531789153437623
1432	0.009866180746854358
1433	0.09666316799336226
1434	0.07767381774349477
1435	0.18013559022997955
1436	0.21272161483721963
1437	0.15092572544569563
1438	0.20016134414453265
1439	0.0573381264557297
1440	0.16281836472715897
1441	0.1697306885276684
1442	0.21910240880131937
1443	0.20172056720635162
1444	0.1369158537815582
1445	0.05197665995672525
1446	0.042136448127773174
1447	0.1287336709204358
1448	0.1793694189117469
1449	0.1862199229854653
1450	0.19424409947743662
1451	0.06976032424740193
1452	0.20939911134288647
1453	0.2024864208718861
1454	0.07896232303949206
1455	0.17847139910653145
1456	0.16281449049338959
1457	0.1367938741775837
1458	0.23490650268794333
1459	0.21328232770099617
1460	0.04819796432767149
1461	0.21224931900970784
1462	0.18784802070192627
1463	0.18480137485167514
1464	0.18822741918968927
1465	0.14585973396551277
1466	0.0791431601152586
1467	0.05051910201247966
1468	0.12909609043765857
1469	0.11369567598138934
1470	0.06564621835460381
1471	0.09460390310745871
1472	0.15020321239056614
1473	0.18406902926139407
1474	0.09683439400612119
1475	0.16837527631292593
1476	0.16075786152364618
1477	0.18549526407723235
1478	0.17941175336205709
1479	0.1313358330585326
1480	0.08388171992574782
1481	0.08709498318261905
1482	0.005577898663094846
1483	0.14255054828968353
1484	0.02759340085379764
1485	0.052375551984289684
1486	0.00837343940105376
1487	0.007766444772012418
1488	0.08119161499779738
1489	0.10608410562048641
1490	0.09414524339637732
1491	0.0027385217175800816
1492	0.0007131030429367617
1493	0.0007131030429367617
1494	0.0007131030429367617
1495	0.0007131030429367617
1496	0.0007131030429367617
1497	0.0007131030429367617
1498	0.0007131030429367617
1499	0.0007131030429367617
1500	0.0007131030429367617
1501	0.0007131030429367617
1502	0.0007131030429367617
1503	0.0007131030429367617
1504	0.0007131030429367617
1505	0.0007131030429367617
1506	0.0007131030429367617
1507	0.0007131030429367617
1508	0.0007131030429367617
1509	0.0007131030429367617
1510	0.0007131030429367617
1511	0.0007131030429367617
1512	0.0007131030429367617
1513	0.0007131030429367617
1514	0.0007131030429367617
1515	0.0007131030429367617
1516	0.0007131030429367617
1517	0.0007131030429367617
1518	0.0007131030429367617
1519	0.0007131030429367617
1520	0.0007131030429367617
1521	0.0007131030429367617
1522	0.0007131030429367617
1523	0.0007131030429367617
1524	0.0007131030429367617
1525	0.0007131030429367617
1526	0.0007131030429367617
1527	0.0007131030429367617
1528	0.0007131030429367617
1529	0.0007131030429367617
1530	0.0007131030429367617
1531	0.0007131030429367617
1532	0.0007131030429367617
1533	0.0007131030429367617
1534	0.0007131030429367617
1535	0.0007131030429367617
1536	0.0007131030429367617
1537	0.0007131030429367617
1538	0.0007131030429367617
1539	0.00131249148934463
1540	0.00131249148934463
1541	0.00142617952936282
